cz,czname,state,lat,lon,c1980_85,am,rm,amfemale,rmfemale,ammale,rmmale,fracblack,racseg,incseg,segpov25,segafl75,fraccom15,hipc,gini,incsh1,ginibot99,frac2575,loctr,locgexp,schexp,tsr,tsperc,hsdrop,colpc,coltui,colgrad,lfpr,manshare,chimp,tlfpr,migirate,migorate,fracfor,scind,fracrel,crimer,fracsm,fracdiv,fracmar,incgrth
34502,Libby,MT,48.558617,-115.359348,1827.0,47.7105,0.18742,49.1095,0.2063,46.29975,0.16179,0.0010087,0.0035504,0.009347,0.0052279,0.0162756,0.5994865,26385.41,0.36922,9.077,0.27845,0.57971,0.0254041,1638.35,5.0773872,17.064927,5.058121,-0.0102884,,,,0.5349371,0.1273848,0.0328852,0.0044835,0.0141742316,0.0140680575,0.0141211,0.65953271,0.3821734,0.0010087,0.1811754,0.1164856,0.6188047,0.0204064
34503,Kalispell,MT,48.06049742384851,-114.34957738589645,10210.0,44.6015,0.23994,45.533,0.23468,43.73425,0.24489,0.0013579,0.1728574,0.0242234,0.0214385,0.0282827,0.4503203,32003.25,0.43982,11.362,0.3262,0.55916,0.020824,1709.979,4.9847896,17.933386,5.978268,0.0083296,0.0179848,2096.45,-0.120535,0.6234509,0.1148716,0.6504772,0.0061845,0.021392923,0.0171844791,0.0198686,0.52724134,0.3950452,0.0013309,0.1907046,0.1181645,0.5915464,0.0065197
34504,Missoula,MT,46.77572053911711,-114.03421132166487,10566.0,45.63475,0.21591,46.423,0.20816,44.87225,0.22337,0.0022688,0.0326902,0.0598658,0.0640509,0.057934,0.4674966,31286.06,0.41762,8.702001,0.3306,0.56406,0.0245874,1656.618,5.1451454,17.441395,8.572976,0.0037877,0.0073662,2250.0,0.0477651,0.6712329,0.0758351,0.5115328,0.0054885,0.0249639058,0.0237926869,0.0210859,1.1697124,0.313953,0.0022025,0.1963275,0.1083062,0.542618,0.0042946
34601,Gillette,WY,44.11436407333301,-105.23816174998787,5203.0,55.507,0.21844,55.86775,0.21067,55.14275,0.22643,0.0012546,0.0207833,0.0445994,0.0514427,0.0399596,0.5363045,34452.02,0.29542,8.507,0.21035,0.57182,0.0619123,4314.919,7.141513,14.535463,5.88294,0.0089056,,,,0.7241018,0.0330082,0.0227683,0.0068412,0.0178675723,0.0166129486,0.014403,-0.92643508,0.4821433,0.0016224,0.1518394,0.0981046,0.6257733,0.0197703
34602,Rawlins,WY,41.698637,-106.906874,1515.0,49.41725,0.25181,49.60025,0.19765,49.0945,0.3197,0.0065861,0.066246,0.0025169,0.0017154,0.0025685,0.7224708,31828.03,0.26924,4.303,0.22621,0.64512,0.046421,3351.101,7.1819197,13.714432,-5.207753,0.0156518,,,,0.6257808,0.0661191,0.0234152,0.0069925,0.0184794424,0.0250015986,0.0287017,-0.64592831,0.4293753,0.0030053,0.1916798,0.1225771,0.6127264,0.0192427
34603,Casper,WY,42.909493111673164,-106.30710323603394,7341.0,50.33625,0.29281,48.4485,0.3367,52.33575,0.24599,0.006248,0.0253401,0.0568279,0.0525049,0.0562635,0.5284612,34839.75,0.43023,15.007,0.28016,0.57977,0.0207405,2999.53,6.4575023,17.021375,-0.2144212,0.058751,0.0127251,1248.0,-0.1473217,0.6829474,0.0550845,0.4480085,0.0063498,0.021963479,0.019227588,0.0180812,0.54232275,0.4349685,0.0014252,0.2211492,0.1319776,0.5708748,0.0131732
34604,Lusk,WY,43.030478,-104.483461,,,,,,,,0.0012464,0.0,0.0,0.0,0.0,0.7195358,30782.98,0.41841,,,,0.0358005,5706.283,7.6546185,12.465261,,,,,,0.6169439,0.021796,0.0335637,,,,0.007113,0.80826317,0.4923141,0.0016618,0.1555556,0.1064697,0.6051961,0.0081837
34701,Honolulu,HI,21.426126,-158.035861,58195.0,44.83,0.23172,46.3475,0.2437,43.262,0.22144,0.022351,0.1402532,0.1066677,0.1006324,0.1049629,0.2351303,39403.99,0.39558,9.084,0.30474,0.51689,0.0153621,1316.213,6.5629113,18.361844,-14.79879,0.0180763,0.0148375,5087.85,-0.1050661,0.6473376,0.0378287,,0.0026257,0.0304317953,0.033947151,0.1920274,,0.3331975,0.0011469,0.1673771,0.0842963,0.5335173,0.0014865
34702,Kapaa,HI,21.999721,-159.477601,4699.0,43.57775,0.25935,46.6415,0.26054,40.679,0.25568,0.0027881,0.0644554,0.0128168,0.0109541,0.0141615,0.3702866,38209.55,0.35143,5.7,0.29443,0.595,0.0213821,1404.811,6.5629113,17.971216,,,0.0171048,1032.0,-0.2443313,0.631285,0.0244694,,0.0035148,0.0172587791,0.0061919505,0.1298639,,0.5231856,0.0020184,0.207429,0.0978486,0.5455893,-0.0078201
34703,Kahului,HI,20.901396794256947,-156.6162983719653,9217.0,42.15075,0.23275,44.03625,0.24233,40.3095,0.21922,0.0037508,0.1194249,0.0295157,0.0244196,0.0312996,0.3842975,39555.89,0.39098,9.414001,0.29684,0.58898,0.0207837,1558.838,6.5629113,18.321554,,,0.0077978,1032.0,-0.2509052,0.6671527,0.0340463,,0.0040747,0.0238691214,0.0241810341,0.1651873,,0.4448265,0.0012179,0.1994709,0.1093809,0.5201709,-0.0026754
34801,Las Vegas,NM,35.87063545464921,-104.93802208362061,4044.0,41.96175,0.26763,43.40625,0.31893,40.5955,0.23522,0.0046671,0.0921637,0.0116967,0.0108385,0.0099928,0.5373051,26569.29,0.38139,7.039,0.311,0.46367,0.0174746,2459.145,5.3704452,17.108509,-13.80173,-0.0285483,0.0404081,1749.79,-0.1344042,0.5485247,0.0328842,0.023889,0.0056064,0.0098797858,0.0169916153,0.0234199,-1.2728198,0.7383776,0.0023639,0.2663498,0.123862,0.4915125,0.0046536
34802,Santa Fe,NM,35.91174102293641,-106.12801014661999,16814.0,40.07475,0.26711,41.885,0.26364,38.298,0.2712,0.004095,0.2006061,0.089222,0.0657323,0.1161297,0.3706132,38837.66,0.48981,11.007,0.37974,0.47376,0.013224,2090.462,5.5266987,17.373552,-16.69033,0.0119545,0.0319921,9992.25,-0.1824648,0.6531421,0.0348689,0.8277568,0.0056444,0.0204018208,0.0243368494,0.077574,0.31145925,0.5755653,0.0015905,0.2358845,0.1343835,0.5190938,0.009493
34803,Tucumcari,NM,35.17697983107536,-103.64580304182896,955.0,43.63525,0.26373,,,,,0.0073871,0.0797159,0.0127563,0.0180978,0.0131879,0.6886608,30331.55,0.44192,9.005,0.35187,0.4499,0.0143872,2243.438,6.5700406,15.693867,-11.25383,0.03873,0.0911993,780.0,-0.0536659,0.5315815,0.0156762,0.0402704,0.0049882,0.0073871409,0.0150478796,0.0340041,-0.95999414,0.8926585,0.0016416,0.2551506,0.1085926,0.5622759,-0.0120014
34804,Clayton,NM,36.492607,-103.417893,416.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.6248541,30304.99,0.389,,,,0.0133571,2538.313,6.4000579,13.454093,,,,,,0.6124644,0.0227033,0.0392046,,0.0,0.0045519885,0.0215621,-0.01785875,0.4705319,0.0026354,0.1688312,0.099267,0.6026267,-0.0126436
34805,Alamosa,CO,37.53673345909917,-106.0306154891188,4028.0,45.211,0.28628,46.41875,0.30431,44.078,0.27252,0.0032258,0.1120375,0.0278227,0.0242574,0.0306436,0.5519236,27093.8,0.44361,9.743,0.34618,0.48638,0.0310845,2793.817,5.9516598,15.853291,-4.937626,,0.0216497,1574.0,-0.0413605,0.6042015,0.0426069,0.1394231,0.005254,0.004741286,0.011257848,0.060856,0.51707757,0.6254168,0.0017536,0.2125354,0.1044646,0.5695868,-0.0029508
34901,Albuquerque,NM,35.1132473203896,-106.6866950612763,56838.0,39.25025,0.31541,40.70725,0.32529,37.7635,0.30642,0.0215864,0.1765339,0.0959375,0.0819268,0.1111551,0.2734511,35590.62,0.46515,9.867,0.36648,0.5004,0.013712,2022.211,5.0906997,17.383725,-13.66197,0.0333644,0.0158889,2527.03,-0.1000574,0.6407031,0.08358,0.7987076,0.0047014,0.0303517804,0.0219928924,0.0760334,-0.76025629,0.5468524,0.0028322,0.2386933,0.1250595,0.5151975,-0.0041836
34902,Socorro,NM,34.14213790257979,-107.2264481413401,1558.0,41.2165,0.2765,42.35975,0.27647,40.27475,0.26971,0.0046251,0.2044352,0.0183831,0.0173364,0.0151219,0.5646302,24360.4,0.42347,7.177,0.3517,0.45067,0.0101533,1629.653,5.4114347,16.3488,-15.37291,-0.0249315,0.0462513,1704.0,0.1591999,0.5626462,0.0563314,1.192936,0.0054458,0.0144766662,0.0213681143,0.0558095,-0.69401213,0.417742,0.0038389,0.247536,0.1230823,0.5133134,0.0028464
35001,Phoenix,AZ,33.47139013787447,-112.03818317252893,208317.0,40.2865,0.2937,42.05375,0.30055,38.514,0.28756,0.034316,0.2083484,0.1202165,0.0984702,0.1388943,0.2415508,40623.62,0.49002,16.807,0.32195,0.50157,0.0238422,3109.376,5.5463184,20.345788,-10.10688,,0.0130176,3653.4,-0.1288335,0.6355171,0.1152527,0.8315731,0.0045988,0.0447849078,0.0249502681,0.1391886,-1.4831435,0.3938746,0.0017241,0.2030202,0.109947,0.5503102,-0.0066073
35002,Safford,AZ,32.912193189051564,-109.69055008911522,3593.0,44.6755,0.30918,44.07675,0.32667,45.32925,0.29065,0.0151299,0.2871506,0.0358329,0.0382809,0.0236559,0.5298335,23578.6,0.28665,6.421999,0.22243,0.67463,0.0218515,2696.343,4.6059084,21.756932,-7.113125,,0.0237891,748.0,-0.1502502,0.5284834,0.0275729,0.0131782,0.0038646,0.0200780284,0.018222476,0.0287067,-1.3249828,0.7210248,0.0016652,0.1907456,0.0995319,0.5869609,-0.0005326
35100,Tucson,AZ,32.099755066770754,-110.93621014550858,67786.0,39.88975,0.29027,41.32,0.30328,38.46925,0.27809,0.0291874,0.2200086,0.1124232,0.0965757,0.1270977,0.2913961,35571.27,0.47725,12.39,0.35335,0.51786,0.023764,2422.967,5.805558,19.450966,-10.13658,,0.0070008,777.235,0.0302691,0.5924009,0.0886984,0.6505732,0.0045998,0.0329928932,0.0251149636,0.1284615,-0.86740987,0.4520663,0.0018502,0.2387718,0.1169187,0.5336047,-0.0030295
35201,Grand Junction,CO,38.89704332499169,-108.34677182923403,14898.0,47.06675,0.24695,47.61975,0.24139,46.54725,0.25185,0.0036517,0.0396758,0.0496302,0.0399683,0.0597028,0.4653064,35421.22,0.42338,10.695,0.31643,0.58232,0.0271186,2421.188,5.3569064,18.429161,1.925922,,0.0106464,1623.0,-0.0696202,0.6324133,0.0721613,0.4666444,0.0055776,0.0238638965,0.0161931682,0.0376227,0.15054295,0.3012398,0.0017513,0.1901819,0.1147053,0.595352,0.0081832
35202,Gunnison,CO,38.571682441527,-107.02209286685289,797.0,49.56725,0.12165,,,,,0.0037298,0.0172447,0.0446191,0.0531571,0.0342026,0.6441314,32805.41,0.48586,12.096,0.3649,0.52688,0.0543061,3422.812,7.4872229,14.363713,5.732325,,0.067815,1560.0,-0.0611571,0.7303796,0.0203523,0.0192344,0.0070192,0.0132917401,0.0193272752,0.0290157,1.798034,0.3807134,0.0008816,0.1660802,0.0795963,0.46244,0.0077579
35300,Farmington,NM,36.781623331438155,-108.12581300268505,16868.0,41.70875,0.29367,42.432,0.31552,40.99,0.27232,0.0034483,0.2981286,0.0473996,0.0432819,0.0465072,0.3879728,30450.45,0.43992,10.796,0.33196,0.53769,0.0282978,2774.948,5.0984772,17.318883,-8.531424,0.0050726,0.0118907,1248.46,-0.1348368,0.6309806,0.0394058,0.1275646,0.0050329,0.0459815218,0.0432644859,0.0253082,-0.99391182,0.4014495,0.0017123,0.2095792,0.1081486,0.5462922,0.0059316
35401,Flagstaff,AZ,35.2321059944098,-111.99672105969714,20921.0,41.59775,0.25695,42.83175,0.25767,40.419,0.25464,0.0060059,0.2873363,0.0365046,0.0334528,0.0380867,0.4609648,35102.3,0.44702,12.415,0.32287,0.5479,0.0267034,2138.184,5.513914,18.939154,-4.779525,,0.0137987,2482.28,0.0644266,0.5891469,0.0620083,0.2397714,0.0055706,0.0524487466,0.0351176164,0.0520089,-0.84970842,0.3103493,0.0019111,0.2106375,0.1161298,0.559016,0.0007621
35402,Cortez,CO,37.39998777979693,-108.93452089624051,3325.0,45.98625,0.22289,45.9555,0.21278,46.008,0.2336,0.0012473,0.3826082,0.0287097,0.0489195,0.0183202,0.5018227,28798.54,0.35315,6.825,0.2849,0.61067,0.0381101,2972.559,6.647666,16.685487,-7.301293,-0.0126125,,,,0.6015586,0.0411101,1.862201,0.0053427,0.0237732931,0.0259685185,0.0169591,-0.99688494,0.3516851,0.0006236,0.1944226,0.1059328,0.5770986,0.0139084
35500,Gallup,AZ,35.529020806532124,-109.44731002440793,27388.0,34.088,0.3028,35.9055,0.29754,32.23375,0.30703,0.0051471,0.4763211,0.0626083,0.0689167,0.0556333,0.4675711,20837.03,0.4205,7.940001,0.3411,0.471,0.025109,2277.78,6.1867998,17.605443,-19.59809,0.0254005,0.0165501,1922.62,-0.1309147,0.5025365,0.0500125,0.1462243,0.0044626,0.0372500424,0.0413213566,0.0148232,-2.2044376,0.4245669,0.001957,0.268,0.0789676,0.4956617,-0.0028066
35600,Hilo,HI,19.683885,-155.393159,11574.0,40.14925,0.25425,41.01275,0.26867,39.30975,0.23767,0.004049,0.0432821,0.0421039,0.0453814,0.0369848,0.3457209,35009.52,0.43869,10.432,0.33437,0.53404,0.020113,1422.226,6.5629113,18.203006,,,0.013452,1697.23,-0.0909221,0.6174693,0.0259315,,0.0035181,0.0294127538,0.0163845114,0.1022889,,0.3977011,0.0009147,0.2398665,0.1065592,0.5196588,0.0018558
35701,Twin Falls,ID,42.71804255264555,-114.51212450536053,10618.0,45.4935,0.23234,46.65725,0.24277,44.4325,0.22166,0.0011837,0.0332267,0.035396,0.0187138,0.0491374,0.5047919,35364.21,0.4166,11.017,0.30643,0.60893,0.0180096,2186.71,5.4912054,18.552041,1.240836,0.0113738,0.0165553,2917.87,-0.2114173,0.666261,0.0982991,0.1881284,0.0060541,0.01794598,0.0182605313,0.0835795,0.17162849,0.4504209,0.0009685,0.1560071,0.1082012,0.59847,-0.0165215
35702,Burley,ID,42.513573337567166,-113.66761195896433,4688.0,48.723,0.27004,49.1685,0.24658,48.2535,0.29262,0.0012984,0.0406015,0.0213796,0.0225414,0.0193545,0.5356949,28356.68,0.35299,9.512,0.25787,0.6454,0.0125022,2118.633,4.0999247,19.60971,-4.157844,0.0031497,,,,0.6342797,0.1564126,0.4340227,0.0055057,0.0084395287,0.0194517913,0.0917883,-0.74494766,0.7371724,0.0010579,0.1334262,0.0828032,0.6468813,-0.0064606
35801,Boise City,ID,43.54913457932049,-116.33730890463058,39191.0,42.66275,0.25879,43.957,0.26688,41.39325,0.25073,0.0062858,0.0848086,0.0724128,0.0614114,0.0833972,0.3422854,35641.88,0.41166,12.044,0.29122,0.56545,0.0158194,1584.391,5.0570119,19.50053,-0.7695163,0.0347916,0.0141709,3782.79,-0.0687847,0.6920973,0.1554509,2.279754,0.0047768,0.0381561633,0.0196206247,0.0579527,0.41523422,0.4205863,0.0011478,0.1668107,0.1148533,0.5966058,-0.0038566
35802,Ontario,OR,43.861546960722826,-117.1305997700992,5165.0,44.18175,0.27043,45.16275,0.25195,43.131,0.291,0.0064018,0.0933199,0.0160347,0.008213,0.0211724,0.4898041,27631.44,0.38215,7.832,0.30383,0.56476,0.0207437,2173.65,5.9909463,18.04557,-0.7638445,-0.0043587,0.0160849,1800.0,-0.2186948,0.5710353,0.1456951,0.3531313,0.0045191,0.0129483674,0.0162136078,0.0720042,-0.58274352,0.4519543,0.0013511,0.1787363,0.09439,0.6380895,-0.0036475
35803,McCall,ID,44.74667165534551,-116.08441374100182,1157.0,44.324,0.23484,47.82775,0.19243,40.95025,0.27813,0.0003595,0.0057648,0.0173549,0.0135385,0.0193328,0.5606565,33157.21,0.49023,16.583,0.3244,0.58528,0.0269603,2807.434,7.8244242,16.542503,10.85209,-0.000315,0.08987149999999999,4200.0,,0.5993086,0.0694942,0.0855627,0.0068773,0.041610497,0.0329828345,0.0146031,1.1752755,0.2845331,0.0018873,0.1440613,0.1161594,0.6609371,0.019603
35901,St. George,UT,37.41159159610869,-113.38713011698195,11789.0,46.24925,0.23685,47.6835,0.25266,44.90075,0.22055,0.0022899,0.0278602,0.0306662,0.0259873,0.032754,0.5748857,31383.4,0.40492,13.401,0.27091,0.60736,0.0231499,2203.389,4.9222796,21.991851,0.548534,-0.0110851,0.0153683,1340.29,-0.0411241,0.6017903,0.0786833,0.8867671,0.0056465,0.0770182422,0.0346862561,0.0380837,-1.2084998,0.7548602,0.0007684,0.1360118,0.0722005,0.6342725,0.0026254
35902,Price,UT,39.441597551934045,-111.0773479314381,6314.0,50.046,0.25512,49.683,0.27216,50.3985,0.23914,0.0024424,0.0385268,0.0162974,0.0149231,0.0152462,0.5772378,26759.49,0.28819,5.884,0.22935,0.61921,0.0330869,2778.039,4.631434,20.995592,4.09612,-0.0148867,0.0370062,1099.14,0.0314566,0.5964029,0.0766531,0.1388183,0.0049149,0.0186511241,0.0297714867,0.0327183,-0.17603138,0.7723008,0.0006106,0.1295473,0.0794947,0.5979867,-0.0018337
35903,Moab,UT,38.823392,-109.47254,739.0,46.07325,0.33889,,,,,0.0021214,0.0189179,0.0011997,0.0012277,0.0017571,0.7519547,31770.04,0.32808,4.036,0.28772,0.58172,0.0293907,2658.61,6.3688474,18.175763,1.620613,-0.0342079,,,,0.6900075,0.0271623,0.1028945,0.0074792,0.0134354744,0.0146140247,0.0284091,1.5170765,0.4865056,0.0010607,0.2463628,0.1561809,0.5056726,-0.0175884
35904,Richfield,UT,38.55623221133024,-111.95125702905065,2862.0,50.96325,0.25449,49.2045,0.29922,52.66875,0.20963,0.0023589,0.0148287,0.0073909,0.0049541,0.0078005,0.6326379,28605.11,0.33038,7.302,0.25736,0.64078,0.0214351,2087.297,4.9179229,21.114695,10.73269,-0.0106935,,,,0.6074961,0.058316,0.1601599,0.0061472,0.0264672957,0.0327043019,0.012474,-0.79102138,0.8321206,0.0016392,0.1202008,0.069718,0.6562108,0.013036
35905,Loa,UT,38.30855,-111.339836,273.0,,,,,,,0.0015943,0.0,0.0,0.0,0.0,0.627907,32242.2,0.39708,,,,0.018982,2062.931,8.2,15.064132,,,,,,0.6376249,0.0387039,0.0025075,,0.0,0.0203268234,0.0171383,1.3402608,0.8130729,0.0011957,0.1149068,0.0600649,0.6850649,-0.0062831
36000,Provo,UT,40.1796013427798,-111.79468748082567,35910.0,49.30675,0.18343,49.78525,0.20053,48.8525,0.16706,0.0026312,0.0585669,0.095139,0.0945338,0.0921063,0.4540285,29114.79,0.3928,19.986,0.19294,0.57715,0.0205107,1755.215,4.7424486,22.243661,-1.25645,-0.0175205,0.010278,2812.68,0.0540519,0.6772932,0.1134462,0.8886722,0.0052424,0.0423840958,0.0451180562,0.0615217,-0.84595298,0.8954569,0.000555,0.0948831,0.0499941,0.5891605,-0.0008679
36100,Salt Lake City,UT,40.791532191430164,-111.93082866067472,137345.0,46.1525,0.26386,47.21525,0.26741,45.10075,0.26067,0.0099171,0.1142171,0.1007756,0.0928161,0.1073741,0.294261,36987.88,0.35754,12.569,0.23185,0.55182,0.0210031,2439.216,4.3224534,22.318143,-8.393985,0.0090196,0.0091118,3837.59,-0.078774,0.7100691,0.1198262,0.8133369,0.0053747,0.0238216227,0.0243185637,0.0835092,-0.63510402,0.699479,0.0010373,0.1468964,0.0915397,0.5796719,-0.0056213
36200,Logan,UT,41.74709972109522,-112.05480932750939,15654.0,50.52225,0.18865,51.80325,0.18045,49.3165,0.19586,0.002674,0.0531079,0.0696854,0.0679613,0.0700701,0.5279005,28952.72,0.29068,8.962,0.20106,0.66607,0.0154341,1732.093,4.2309428,20.969589,6.228385,-0.0031828,0.0066849,1947.0,0.1097728,0.6910815,0.2504285,2.104893,0.0052042,0.0287920316,0.0338391604,0.0521983,-0.00436597,0.8543419,0.0004011,0.1015686,0.0564741,0.6044698,-0.0009237
36301,Pocatello,ID,43.30482764908975,-112.1140272741318,28411.0,46.37075,0.23619,47.34275,0.24223,45.41075,0.23187,0.0034443,0.1275673,0.0630143,0.0536519,0.0699925,0.5168387,30119.07,0.32688,7.878,0.2481,0.62529,0.0156964,1983.776,4.4839747,19.706494,3.002912,-0.0029853,0.0111226,1178.01,0.0947989,0.6599163,0.1083844,0.4357084,0.0058969,0.0165095914,0.0168099006,0.042912,-0.14391434,0.7179096,0.0010529,0.147456,0.0871536,0.5958789,-0.0030377
36302,Salmon,ID,44.67263979079043,-113.91340843419144,1082.0,48.43925,0.20513,49.5425,0.16186,47.42475,0.24639,0.0006585,0.0132266,0.004757,0.0013936,0.0063566,0.5815096,30781.6,0.32346,6.123,0.26223,0.61523,0.0127337,1796.501,4.9262782,17.702616,8.031004,0.0142047,,,,0.5862106,0.0479329,0.2219945,0.0061165,0.0016463615,0.0056799473,0.0176237,0.78271345,0.3847547,0.0008232,0.1424581,0.1173237,0.6249868,0.0088549
36303,Jackson,WY,43.6376134603381,-110.7843100013004,1607.0,50.3535,0.14978,51.94075,0.14935,48.775,0.14952,0.0012784,0.0267702,0.0199271,0.0034773,0.0351824,0.4879048,53838.13,0.71064,64.788,0.06276,0.50928,0.0384308,4620.492,5.8763471,17.649692,-31.83673,,,,,0.7801689,0.0210404,0.100024,0.0074941,0.0152989691,0.0247835052,0.0679074,2.389419,0.3077938,0.0019381,0.132996,0.1047272,0.5208998,-0.0273114
36401,Steamboat Springs,CO,40.41153820221536,-107.63029392625012,3440.0,51.55075,0.17895,51.78175,0.19375,51.3605,0.16446,0.0013124,0.0324139,0.040495,0.0254517,0.0558833,0.5494353,39506.23,0.34765,9.631,0.25134,0.56337,0.0666481,4647.293,5.606628,17.581301,8.282488,,0.0257334,1732.0,-0.132131,0.7481067,0.0222048,0.066573,0.0065897,0.0169840453,0.0206381884,0.0394937,-0.03647617,0.3460371,0.0016469,0.1558818,0.1072783,0.5678392,-0.0001618
36402,Vernal,UT,40.2680964468958,-109.85664059332683,4907.0,56.55375,0.23467,54.26325,0.25297,58.71525,0.21797,0.0011113,0.1513534,0.0195785,0.0208205,0.0203911,0.5574976,26253.97,0.33261,5.914,0.27347,0.62398,0.0381157,2957.654,4.5637794,20.572388,-3.364161,0.0040196,,,0.1099413,0.6223372,0.0402135,0.0213268,0.0051975,0.021290567,0.0185124384,0.0133061,-1.5412225,0.7267584,0.0010355,0.1484117,0.0873475,0.623422,0.0401416
36403,Soda Springs,ID,42.53251904046907,-111.51663013566338,1696.0,53.61475,0.14863,53.64175,0.13151,53.60725,0.16541,0.0006562,0.0176814,0.0114618,0.0026583,0.0104496,0.5750541,29943.29,0.25147,4.487,0.2066,0.69097,0.0205307,2756.802,4.5835642,18.176929,5.78356,-0.0198433,,,,0.5845156,0.1650074,0.5247531,0.0067135,0.0067808968,0.0154575283,0.0150166,0.34459233,0.8176449,0.0007291,0.1032464,0.0701737,0.6666994,0.0170274
36404,Rock Springs,WY,41.712888924778134,-109.86332356758084,9826.0,52.637,0.22408,51.02325,0.24029,54.26125,0.20745,0.0039391,0.0424209,0.023651,0.0195197,0.0232978,0.5454891,33999.21,0.26424,6.384,0.2004,0.61063,0.0533033,4123.225,7.3068531,16.144303,1.941864,0.0205744,0.012387,1128.0,0.1249236,0.6898767,0.0722669,0.2733438,0.0062747,0.0180478137,0.0176885916,0.0233889,-0.6663497,0.6020934,0.0012015,0.1501259,0.1104919,0.6179491,0.0156234
36501,Klamath Falls,CA,41.84526951927312,-121.6734028478005,12126.0,43.292,0.29404,44.25625,0.27113,42.33175,0.31711,0.0261178,0.1055664,0.0315784,0.0267982,0.0360187,0.5280726,29858.39,0.38342,6.928,0.31414,0.55462,0.0221984,2908.981,6.1492828,20.10075,-8.529738,-0.0076623,0.0264283,1251.98,-0.0973151,0.5366825,0.086836,0.5882422,0.0043277,0.0255693643,0.0212020905,0.0449632,-0.24747671,0.2742661,0.0031053,0.2236554,0.1248097,0.6010575,0.004129
36502,Burns,OR,43.461427,-119.039719,657.0,43.968,0.19308,,,,,0.0011828,0.009843,0.001166,0.0001522,0.0019817,0.7298086,30895.79,0.28303,2.673,0.2563,0.59271,0.0376632,3535.694,7.3138075,16.022106,3.84743,-0.0188952,,,,0.6396043,0.1492493,0.222865,0.0050287,0.0028913129,0.0098567486,0.0206267,0.71937889,0.3114733,0.0013142,0.1393258,0.1270457,0.6084023,0.007986
36503,Lakeview,OR,42.713376,-120.57698,714.0,47.887,0.34008,,,,,0.0010779,0.0103225,0.0056394,0.0069048,0.0096548,0.6916519,31635.1,0.36997,9.273,0.27724,0.58309,0.0249185,2561.23,6.8492723,17.524505,8.200212,-0.0393516,,,,0.5796033,0.0951276,0.1064125,0.0051786,0.0064672595,0.0179196982,0.033558,0.92843213,0.308138,0.002021,0.1748571,0.1356397,0.6228806,0.012003
36600,Redding,CA,40.54596988284408,-122.12476955152268,17748.0,41.80125,0.31305,43.4155,0.31038,40.14225,0.31797,0.0066486,0.0424699,0.0337689,0.0292044,0.0377443,0.4240008,33442.26,0.43368,9.24,0.34128,0.54065,0.0193883,3202.582,5.6883142,22.369797,-9.69436,,0.0136802,2351.46,-0.0619888,0.5665758,0.0789556,0.3028556,0.003597,0.0323035181,0.0224492122,0.0493046,-0.63311648,0.2505529,0.004478,0.2381429,0.132557,0.5606157,-0.0005712
36700,Eureka,CA,40.739469792791695,-123.89755521807976,10372.0,39.31625,0.30125,41.0205,0.3089,37.67225,0.29301,0.0078042,0.0699777,0.0330934,0.0375734,0.0278255,0.497276,30455.53,0.43122,8.783,0.34339,0.54461,0.0180767,2849.32,6.4989005,20.491829,-7.355367,,0.0143328,92.6785,-0.0521977,0.59439,0.085396,0.1623332,0.0039416,0.0216712054,0.0224666762,0.0426497,0.75582025,0.3560341,0.0042138,0.27075,0.1303626,0.4747258,0.0036814
36800,Medford,OR,42.38153876127307,-122.97947685248135,19386.0,40.8145,0.27122,43.06525,0.26349,38.6395,0.2771,0.0033697,0.0382481,0.0459638,0.0418036,0.0533484,0.4289431,36288.6,0.44839,10.847,0.33992,0.55711,0.0238421,1782.724,5.786639,20.987614,3.153398,0.0231245,0.0077823,2363.89,-0.1531194,0.5853082,0.1122061,0.7987426,0.0041024,0.0307437888,0.0218681297,0.0435612,0.01727241,0.2157124,0.001358,0.2279304,0.1273263,0.5747351,-0.0042687
